title_id,genre_id
tm91125,4
tm91125,6
tm91125,17
ts13411,5
ts13411,7
ts8614,6
ts8614,1
tm142153,17
tm142153,1
tm142153,4
tm142153,6
tm100106,14
tm100106,3
tm91176,6
tm145690,3
ts4924,6
ts4924,3
ts4924,14
tm88343,17
tm88343,3
tm88343,6
tm88343,14
ts126804,6
tm28024,14
tm28024,6
tm28024,3
ts188031,6
ts188031,14
ts188031,3
tm481594,2
ts29581,17
ts29581,1
ts29581,6
tm1077037,2
tm639940,6
tm639940,8
tm639940,14
tm598375,2
tm598375,9
ts82583,6
ts56595,2
tm92671,4
tm92671,1
tm92671,3
tm252951,6
tm628693,6
tm340006,6
ts8175,6
ts8175,10
ts8175,7
tm170758,3
tm170758,9
tm170758,2
tm170758,8
tm166064,14
tm166064,3
tm166064,6
ts20564,3
ts20564,14
ts278,15
ts278,17
ts278,6
ts278,7
tm170442,17
tm170442,6
tm41792,19
tm41792,6
ts21580,19
ts21580,1
ts21580,4
ts21580,6
tm50018,17
tm50018,15
tm50018,6
tm50018,4
tm50018,1
ts20660,6
ts20660,3
ts21806,3
ts21806,14
tm60292,6
tm60292,17
ts27680,3
ts27680,6
ts27680,14
ts27680,7
tm164877,9
tm164877,14
tm164877,3
ts21599,13
ts33338,6
ts33338,17
ts33338,4
ts33338,7
tm166548,6
tm166548,1
tm166548,16
ts32835,6
ts32835,1
ts32835,3
ts32835,4
ts32835,2
ts32835,5
ts32835,8
ts32835,9
tm32982,6
tm32982,14
tm32982,10
tm32982,18
ts17598,1
ts17598,4
ts17598,6
ts17598,15
tm161802,4
tm161802,17
tm161802,6
tm158304,17
tm158304,15
tm158304,1
tm158304,6
tm72140,15
tm72140,17
tm72140,1
tm72140,5
tm37153,4
tm37153,17
tm37153,6
tm160433,14
tm160433,3
tm39896,3
tm39896,9
tm39896,11
tm178201,4
tm178201,17
tm178201,1
tm59428,6
tm59428,14
tm59428,3
ts20457,1
ts20457,15
ts20457,3
ts20457,6
ts20457,8
ts20457,9
ts20457,2
ts20429,15
ts20429,1
ts20429,2
ts20429,6
ts20429,19
ts20429,3
ts20429,9
ts20429,14
ts20429,17
tm176356,9
tm176356,17
tm176356,1
tm176507,1
tm176507,3
tm176507,5
ts6506,6
ts6506,10
ts6506,14
ts6506,4
ts20458,15
ts20458,3
ts20458,8
ts20458,9
ts20458,2
ts20458,1
ts20458,7
tm74848,17
tm74848,15
tm74848,4
tm74848,1
ts34087,15
ts34087,17
ts34087,2
ts34087,6
ts34087,9
tm68272,3
tm60844,9
tm60844,18
tm60844,2
tm60844,1
tm60844,6
tm60844,11
tm160132,6
tm160132,8
tm160132,16
ts27468,1
ts27468,15
ts27468,3
ts27468,8
ts27468,2
tm172716,11
tm172716,17
tm172716,1
tm172716,9
tm172716,5
tm172716,7
tm278681,3
tm278681,2
tm278681,8
tm278681,9
tm278681,1
tm40319,17
tm40319,1
tm40319,4
tm40319,6
ts20556,13
ts20556,14
ts20556,5
ts20556,3
tm173624,14
tm173624,3
ts9794,3
ts9794,8
ts9794,2
ts20500,4
ts20500,3
ts20500,6
tm62210,6
tm62210,18
tm62210,1
tm62210,10
tm167232,1
tm167232,17
tm167232,7
ts34151,15
ts34151,1
ts34151,2
ts34151,3
ts34151,4
tm178395,11
ts11151,15
ts11151,1
ts11151,2
ts11151,6
ts11151,9
ts11151,17
tm173195,6
tm173195,17
tm173195,11
ts9246,15
ts9246,11
ts9246,8
ts9246,2
ts9246,1
ts9246,6
ts9246,9
ts20648,15
ts19779,2
ts19779,3
ts19779,8
tm175346,3
tm160371,3
tm160371,9
tm160371,14
ts7708,6
ts7708,9
ts7708,14
ts7708,2
ts27586,15
ts27586,1
ts27586,3
ts27586,2
ts27586,9
ts18551,3
ts18551,6
ts18551,7
ts76614,2
tm174256,9
tm174256,17
tm174256,11
tm174256,6
tm174256,14
ts34740,15
ts34740,9
ts34740,11
ts34740,1
ts34740,3
ts22249,2
ts22249,3
ts22249,16
tm165995,3
tm165995,14
tm165995,5
tm168921,9
tm168921,3
tm168921,8
tm168921,2
tm178323,3
tm178323,11
tm106278,3
tm106278,6
ts36647,3
ts36647,6
ts36647,7
tm72845,3
tm72845,5
ts34921,1
ts34921,15
ts34921,2
tm59590,1
tm59590,2
tm59590,9
ts35426,2
ts35426,7
tm174683,6
tm174683,2
tm174683,8
tm174683,3
tm174683,9
ts27835,5
tm182586,6
tm39313,6
tm39313,14
ts45996,13
ts45996,5
ts55532,2
ts55532,7
tm69386,14
tm69386,3
tm69386,6
tm69386,12
tm38064,9
tm38064,6
tm38064,11
tm38064,2
tm38064,1
ts34737,6
ts34737,1
ts34737,4
ts34737,17
ts21081,4
ts21081,6
ts21081,10
ts21081,17
tm28171,3
tm161904,6
tm161904,5
tm56296,3
tm56296,12
tm56296,15
tm171292,14
tm171292,6
tm171292,3
tm183039,3
tm183039,5
tm160361,3
tm160361,8
tm160361,14
tm160361,6
tm34331,6
tm182125,3
tm182125,6
tm238681,3
tm72251,3
tm183547,3
tm183547,8
tm183547,15
tm183547,2
tm53625,5
tm53034,3
tm174190,5
tm174190,16
tm164353,6
tm164353,1
tm164353,4
ts81858,3
ts81858,8
ts81858,2
ts81858,6
ts81858,11
ts81858,17
tm165712,3
tm165712,12
ts158608,13
tm68436,6
tm68436,3
tm68436,14
ts39093,6
ts39093,3
ts26776,3
ts26776,1
ts26776,15
ts26776,8
ts26776,9
ts26776,2
tm52062,6
tm176111,6
tm176111,3
tm176111,14
ts33349,8
ts33349,9
ts33349,2
ts33349,3
tm31739,3
tm170395,17
tm177258,3
tm177258,1
tm177258,4
tm177258,17
tm177044,11
tm177044,17
tm177044,2
tm177044,1
tm177044,9
tm177044,3
tm49451,3
ts191698,2
ts191698,8
ts191698,12
tm54780,15
tm54780,2
tm54780,1
tm176128,3
tm176128,14
tm177958,14
tm177958,3
tm177958,6
tm177958,7
tm40860,3
tm40860,8
tm40860,12
ts19165,8
tm63368,5
tm63368,10
ts58528,13
tm183037,1
tm183037,17
tm183037,4
tm183037,7
tm183176,6
tm183176,8
tm183176,16
tm37175,3
tm181856,3
tm181856,5
tm178106,6
tm178106,3
tm178106,8
tm175909,6
tm175909,3
tm74031,6
tm74031,3
tm57610,17
tm57610,4
tm57610,9
tm57610,6
ts27875,2
ts27875,8
ts6879,6
tm59289,4
tm59289,1
tm59289,3
tm53829,3
tm53829,1
tm53829,4
tm47171,9
tm47171,6
tm47171,3
tm65765,17
tm65765,6
tm65765,1
tm65765,4
tm70528,3
tm70528,6
tm161804,6
tm169128,9
tm169128,2
tm169128,8
ts39112,1
ts39112,2
ts39112,8
ts39112,3
ts60663,8
ts60663,6
tm630933,5
tm174518,6
tm174518,14
tm174518,1
tm174518,3
tm180532,1
tm180532,4
tm180532,17
tm180532,6
tm35700,6
tm35700,16
tm35700,17
tm35700,1
tm35700,4
tm67444,3
tm57382,3
tm172883,17
tm172883,6
tm172883,1
tm172883,4
tm172883,7
tm164090,3
tm164090,5
tm71992,17
tm71992,1
tm59372,2
tm59372,1
tm59372,6
tm160021,6
tm160021,14
tm54371,1
tm38013,17
tm38013,4
tm38013,1
tm39606,14
tm39606,6
tm39606,3
tm53395,3
tm53395,8
tm66725,3
ts167724,3
tm48579,3
tm159593,4
tm159593,6
tm159593,17
tm34746,3
tm167241,11
tm167241,6
tm167241,17
tm161632,3
tm50798,3
tm50798,6
tm50798,7
tm31948,17
tm31948,4
tm31948,6
tm179451,17
tm179451,3
tm179451,6
tm162592,6
tm37573,3
ts41114,6
tm30278,17
tm30278,1
tm33601,3
tm33601,6
tm48239,6
tm48239,3
tm48239,14
tm56734,1
tm56734,17
tm56734,6
tm166810,17
tm166810,6
tm172353,17
tm172353,1
tm172353,3
tm172353,4
tm169053,6
tm169053,4
tm166740,2
tm166740,1
tm166740,9
tm34142,17
tm34142,1
tm34142,4
tm168751,6
tm38331,14
tm38331,6
ts32460,6
ts32460,3
tm44615,3
tm44615,8
tm44615,16
tm44615,6
tm182026,15
tm182026,9
tm182026,1
tm182026,8
ts32561,6
ts32561,3
ts32561,14
tm529723,2
tm60213,6
tm70652,1
tm70652,17
tm42306,3
tm42306,14
tm53360,6
tm53360,17
tm53360,1
tm53360,4
tm69915,6
tm29400,6
tm29400,3
ts69208,6
ts69208,3
tm946846,6
tm339197,2
tm34646,6
tm34646,3
ts99814,3
ts99814,2
tm200838,2
tm481620,2
tm57256,3
ts44064,3
ts44064,6
ts44064,14
tm172211,6
ts128422,6
tm165932,17
tm165932,1
tm172504,6
tm172504,14
tm172504,18
tm172504,7
tm224577,3
tm224577,14
tm1077038,2
tm481509,2
tm159623,6
tm159623,17
tm159623,14
ts39465,6
ts39465,3
ts39465,14
tm51412,3
tm235979,3
tm235979,6
tm235979,4
tm361958,9
tm361958,6
ts37864,6
ts37864,14
ts37864,10
tm181366,6
ts20837,15
ts20837,6
ts20837,9
ts20837,14
ts20110,6
ts20110,4
ts20110,7
ts20682,15
ts20682,1
ts20682,6
ts20682,9
ts20682,11
ts20682,2
ts1639,6
ts1639,4
ts1639,17
ts20351,13
ts20351,7
tm140389,3
tm140389,2
tm140389,8
tm140389,9
tm140389,7
ts11188,15
ts11188,6
ts11188,1
tm151663,4
tm151663,17
tm151663,6
ts20292,15
ts20292,1
ts20292,4
ts20292,6
ts20292,17
ts16045,13
tm169422,6
tm169422,14
tm169422,15
tm169719,6
tm169719,16
tm140877,17
tm140877,6
tm140877,18
tm171042,4
tm171042,17
tm171042,6
tm171042,11
tm171042,7
ts8146,6
ts8146,1
ts8146,15
tm148147,6
tm148147,5
tm148147,4
tm148147,14
ts21374,6
ts21374,17
ts21374,4
tm183523,17
tm183523,1
tm183523,6
tm176864,6
tm176864,1
tm176864,16
tm176864,7
ts20248,6
ts20248,9
tm134967,9
tm134967,3
tm134967,8
tm134967,2
tm134967,1
tm143227,3
tm143227,12
tm143227,14
tm143227,6
tm160621,17
tm160621,11
tm180572,17
tm180572,11
ts14583,6
ts14583,3
ts14583,2
ts6,6
ts20108,15
ts20108,1
ts20108,3
ts20108,8
tm148671,6
tm148671,17
tm148671,1
tm148671,4
tm182429,17
tm182429,1
tm182429,6
tm153284,6
tm153284,15
tm153284,14
tm153284,17
ts20823,6
ts20823,3
ts20823,4
ts20824,15
ts20824,6
ts20824,9
ts20824,11
ts21367,6
ts21367,3
tm151807,11
tm151807,17
tm145655,3
tm145655,6
ts20280,1
ts20280,6
ts20280,10
ts20280,5
ts35682,6
ts35682,4
ts35682,17
ts20261,18
ts20261,17
ts20261,6
tm161525,11
tm161525,17
tm175843,17
tm175843,11
tm175843,15
tm175843,5
ts34950,1
ts34950,15
ts34950,9
ts34950,2
ts34950,3
ts34950,6
tm181270,17
tm181270,6
tm181270,4
ts20791,1
ts20791,6
ts20791,15
ts20791,3
ts20791,11
ts20791,14
ts20288,15
ts20288,4
ts20288,9
ts20288,11
ts20288,1
tm168400,6
tm168400,4
tm168400,17
tm168400,1
tm168400,7
ts2727,6
ts2727,3
ts2727,7
tm237143,9
tm237143,8
tm237143,3
tm176630,6
tm176630,7
ts32218,1
ts32218,15
ts32218,8
ts32218,3
ts32218,6
ts20097,17
ts20097,6
ts20097,9
ts20097,11
ts20097,15
tm178712,3
tm178712,11
ts314002,1
ts314002,15
ts314002,3
ts314002,9
ts314002,2
ts20281,8
ts20281,9
ts20281,2
ts20014,15
ts20014,2
ts20014,1
ts20014,3
ts20014,6
ts20014,9
ts20014,14
ts20014,8
tm187979,3
tm187979,8
tm187979,9
tm187979,15
tm187979,6
tm187979,2
ts35570,3
ts35570,7
ts32271,6
ts4213,13
tm161282,3
tm161282,2
tm161282,8
tm161282,15
tm165521,17
tm165521,1
tm165521,7
tm184608,11
tm184608,17
tm144046,3
ts20917,6
ts20917,14
ts20917,9
ts20917,11
ts20917,1
ts20917,2
ts20917,3
ts35282,6
ts35282,14
ts35282,8
tm161029,1
tm161029,8
tm161029,2
tm161029,10
tm161029,15
tm161029,14
tm161029,3
tm161029,9
tm143474,9
tm143474,11
tm143474,17
tm143474,1
tm143474,3
tm143474,6
tm140342,11
tm140342,17
tm140342,15
tm140342,1
tm140342,9
tm141648,9
tm141648,1
ts20336,6
ts20336,14
ts20336,17
ts20336,1
ts20336,4
ts20336,7
ts36836,3
tm142856,6
tm142856,17
tm142856,19
tm142856,1
tm142856,4
ts22426,15
ts22426,14
ts22426,2
ts22426,1
ts22426,6
ts22426,9
tm181081,6
tm181081,7
tm181081,18
tm181081,14
ts42168,18
ts42168,1
ts42168,6
ts42168,10
ts98110,2
tm178211,3
tm178211,4
tm144121,6
tm144121,12
ts22383,3
ts22383,2
ts22383,8
ts22383,7
tm151447,4
tm151447,1
tm151447,17
ts11794,2
ts11794,9
ts11794,15
ts11794,3
ts11794,8
tm154797,3
tm154797,4
tm154797,8
tm154797,2
ts20310,3
ts20310,6
tm159796,4
tm159796,6
tm159796,1
tm159796,17
tm181533,3
tm181533,6
tm181533,14
ts35244,13
tm469911,6
tm469911,4
tm469911,7
ts82979,3
ts82979,6
ts82979,8
ts82979,1
ts82979,2
ts82979,9
ts82979,7
tm148976,5
tm148976,16
tm143642,17
tm143642,7
tm143642,6
tm143642,15
tm143642,4
ts10206,1
ts10206,3
ts10206,6
ts10206,8
ts10206,9
ts10206,12
ts10206,14
ts10206,2
ts20709,3
ts20709,6
ts20709,16
ts20709,2
ts32060,6
ts32060,8
ts32060,3
tm162271,3
tm162271,12
tm162271,5
tm166628,9
tm166628,2
tm166628,3
tm166628,8
tm171228,12
tm136601,3
tm143757,3
tm143372,9
tm143372,2
tm143372,3
tm143372,6
tm143372,8
tm143372,15
tm71148,6
tm71148,3
tm71148,14
tm161562,6
tm161562,14
tm151716,5
ts22445,6
ts22445,3
ts22445,14
tm180599,11
tm180599,17
tm180599,6
ts20790,3
ts20790,6
ts20790,14
tm171965,6
tm171965,5
tm171965,3
tm171965,14
tm185208,5
tm185208,7
tm185208,6
tm185208,8
ts20883,3
ts20883,8
tm167944,9
tm167944,1
tm167944,6
tm167944,11
tm167944,14
tm167944,2
tm149038,3
tm149038,5
ts33590,3
ts33590,8
ts33590,9
tm159362,3
tm159362,11
tm159362,9
ts21368,1
ts21368,6
ts21368,14
ts21368,4
ts2161,3
ts2161,8
ts2161,9
ts2161,2
ts2161,1
ts2161,7
tm172710,5
tm157085,6
tm157085,14
tm174289,3
tm174289,8
tm174289,15
tm174289,2
tm187390,6
tm187390,10
tm187390,5
tm171929,5
tm171929,16
tm147913,3
tm147913,6
tm147913,14
tm147913,9
tm147913,15
tm170919,14
tm170919,6
tm170919,5
tm170919,16
tm170919,2
tm170919,8
tm180643,9
tm180643,3
tm180643,8
ts34066,15
ts34066,1
ts34066,3
ts34066,6
ts34066,8
ts34066,9
ts34066,14
tm152843,3
tm177223,6
tm152273,15
tm152273,2
tm152273,1
tm2269,3
tm2269,5
tm2269,6
tm2269,7
tm138431,18
tm138431,5
tm152904,3
tm152904,5
tm35895,6
tm35895,3
tm35895,5
tm35895,7
tm176481,14
tm176481,3
tm176481,6
tm176481,1
ts53641,2
ts37187,4
ts37187,6
ts37187,14
tm199408,3
tm199408,5
ts58137,1
ts58137,2
ts58137,3
ts58137,6
ts58137,8
ts58137,9
ts58137,15
ts75104,4
ts75104,1
tm144021,3
tm144021,8
tm144021,15
tm144021,2
tm144021,1
ts521,13
ts33840,15
ts33840,2
ts33840,6
ts33840,9
ts33840,14
tm168685,17
tm168685,1
tm182275,17
tm182275,18
tm182275,4
tm182275,6
tm182275,14
ts88394,5
ts88394,8
ts58010,3
ts58010,8
ts58010,12
ts58010,2
tm182969,11
tm148910,6
tm148910,1
tm148910,4
tm148910,17
tm143363,3
tm143363,6
tm143363,14
tm139617,9
ts83239,3
ts83239,8
ts83239,2
ts16117,1
ts16117,6
ts16117,14
tm158671,9
tm158671,2
tm158671,3
tm158671,8
tm165504,4
tm165504,6
tm165504,17
tm165504,1
tm165504,3
tm148662,6
tm148662,4
ts154625,6
ts154625,17
ts76743,1
ts76743,2
ts76743,3
ts76743,6
ts76743,9
ts76743,8
tm158980,3
tm158980,14
tm148597,3
tm148597,5
ts57744,2
tm145791,6
tm145791,3
tm145791,9
tm145791,12
tm155291,6
tm155291,4
tm155291,14
tm156811,6
tm156811,3
tm150033,15
tm150033,2
tm150033,1
ts75833,2
ts75833,8
tm180802,1
tm180802,2
ts3799,1
ts3799,3
ts3799,8
ts3799,9
ts3799,2
ts35628,3
ts35628,5
ts35628,13
ts20781,6
ts20781,3
tm151210,3
tm151210,5
tm149578,5
tm149578,6
tm182534,5
tm360904,5
tm186054,6
tm186054,12
tm235553,5
tm235553,7
tm147518,5
tm183706,5
tm183706,8
tm183706,10
tm178513,6
tm182322,6
tm182322,16
tm236725,5
tm153055,5
tm153055,8
tm142630,11
tm185797,14
tm185797,3
tm185797,6
tm154729,6
tm154729,14
tm154729,17
tm154729,3
tm148457,3
tm148457,14
tm145627,11
tm145627,17
tm158302,6
tm158302,3
tm140334,17
tm140334,7
ts121189,10
ts121189,5
tm186161,1
tm186161,3
tm186161,4
tm186161,6
ts34074,6
tm209037,5
tm348393,14
tm151927,6
tm151927,16
tm151927,1
ts122290,6
tm169669,6
tm169669,3
tm175812,17
tm175812,4
tm175812,6
tm181550,4
tm181550,6
tm181550,14
tm181550,1
tm228574,3
tm149914,3
tm145216,11
tm149747,3
tm149747,6
tm140911,6
tm158692,6
tm158692,4
tm158692,17
tm158692,8
tm137379,2
tm137379,8
tm137379,1
tm587320,13
tm587320,7
tm160034,6
tm160034,3
tm160034,14
tm158436,5
tm158436,6
tm158436,10
tm172027,6
tm172027,10
tm172027,14
tm146657,3
ts82860,6
tm159819,3
tm159819,14
tm183805,17
tm183805,4
tm183805,3
tm175954,3
tm175954,5
tm182227,3
tm159094,6
tm159094,17
tm159094,1
ts36127,2
ts36127,8
ts36127,3
ts36127,16
ts36127,15
ts36127,1
tm157609,5
tm157609,7
tm179328,14
tm179328,3
tm151860,5
tm151860,1
tm139922,12
tm139922,5
tm184511,6
tm184511,14
tm184511,17
ts67797,2
ts67797,7
tm157461,6
tm157461,3
tm157461,14
tm178992,3
tm144541,6
tm144541,17
tm144541,7
tm215339,3
tm215339,5
tm177645,3
tm200926,6
tm200926,7
tm181092,17
tm181092,4
tm181092,1
tm183002,17
tm183002,1
tm183002,6
tm144557,3
tm144557,8
tm144557,14
tm205684,4
tm205684,3
tm205684,6
tm167107,6
tm167107,17
tm167107,1
tm167107,4
tm143299,3
tm143299,6
tm143299,17
tm143299,4
tm175753,3
tm175753,6
tm185736,5
tm185736,12
tm460055,5
tm460055,18
tm182580,6
tm182580,3
tm182580,8
tm157681,6
tm197423,17
tm162259,6
tm167342,6
tm167342,5
tm169054,14
tm169054,3
tm169294,11
tm178234,6
tm155014,3
tm188290,14
tm188290,3
tm187505,14
tm187505,3
tm187505,6
tm155051,3
tm183654,3
tm176900,3
tm176900,6
tm176900,14
tm179248,4
tm179248,3
tm179248,1
tm158546,17
tm158546,4
tm250364,2
tm250364,9
tm157062,17
tm157062,4
tm157062,1
tm144451,17
tm144451,1
tm144451,4
tm171891,6
tm171891,3
tm171891,1
tm242276,6
tm242276,8
tm242276,17
tm242276,4
tm187118,6
tm187118,3
tm202914,6
tm202914,3
tm202914,8
tm202914,5
tm159296,14
tm159296,3
tm159296,6
tm186408,9
tm156397,14
tm156397,3
tm156397,6
tm156397,5
tm156397,7
tm166723,3
tm166723,6
tm166723,14
tm155507,3
tm159701,3
tm163066,5
tm323262,6
tm323262,1
tm323262,14
ts20238,3
ts20238,14
tm149541,3
tm181051,6
tm181051,7
tm146144,6
tm146144,3
tm146144,17
tm681614,3
tm681614,11
tm147908,17
tm150962,3
tm150962,14
tm1194608,3
tm1194608,1
tm1194608,8
tm577690,6
tm577690,17
tm136036,14
tm136036,3
tm136036,6
tm177224,14
tm177224,3
tm177224,6
tm1036195,6
tm142852,14
tm142852,3
tm142852,6
tm180738,17
tm180738,3
tm180738,6
tm180738,14
ts32752,3
ts32752,6
tm188108,3
tm147405,5
tm147405,18
ts144527,6
tm157286,17
tm250247,2
tm157783,3
ts107543,3
ts107543,14
tm177376,3
tm145658,6
tm145658,1
tm145658,3
tm145658,9
tm145658,14
tm610571,6
tm528044,2
tm176553,6
tm176553,1
tm175364,9
tm175364,2
tm529733,2
tm138280,1
tm138280,17
ts261583,3
tm175577,14
tm175577,3
tm481846,2
tm528043,2
ts8,3
ts8,6
ts8,4
ts36577,1
ts36577,18
ts36577,6
ts36577,10
ts36577,7
ts38796,15
ts38796,6
ts38796,9
ts38796,11
ts38796,17
ts21867,3
ts37143,13
ts37143,5
ts35251,3
ts35251,6
ts41766,15
ts41766,3
ts41766,14
ts41766,6
ts41766,9
ts36885,1
ts36885,15
ts36885,3
ts36885,11
ts36885,9
ts36885,17
ts37539,1
ts37539,9
ts37539,15
ts37539,2
ts37539,3
ts37490,6
ts41961,6
ts41961,17
ts41961,1
ts41961,4
ts42069,6
ts42069,10
ts42069,7
ts37866,3
ts37866,6
ts37866,7
tm232579,3
tm232579,6
tm232579,1
tm243100,19
tm243100,17
tm243100,1
tm243100,4
tm243100,6
ts38304,3
ts36952,3
tm150928,11
tm150928,17
ts35793,13
ts39007,15
ts39007,9
ts39007,11
ts39007,1
ts39007,6
ts35201,2
ts35201,3
ts35201,6
ts35201,9
ts35201,17
ts36147,15
ts36147,4
ts36147,6
ts36147,9
ts36550,15
ts36550,1
ts36550,6
tm242705,11
tm242705,6
tm242705,9
tm242705,7
tm120108,3
tm120108,2
tm120108,1
tm120108,8
tm120108,9
tm120108,6
tm206698,17
tm206698,11
tm206698,6
ts38199,6
ts38199,15
ts38199,9
tm239727,6
tm239727,17
tm199607,17
tm199607,6
tm199607,5
ts53051,15
ts53051,6
ts53051,9
ts47714,3
ts21869,15
ts21869,17
ts21869,6
tm204163,4
tm204163,6
tm204163,3
tm204163,18
tm135307,17
tm135307,1
tm135307,4
ts42170,3
ts42170,7
ts70529,3
ts70529,6
tm138905,19
tm138905,4
tm138905,6
tm138905,17
tm137693,17
tm137693,6
tm137693,11
tm137693,14
tm137693,9
ts18010,6
ts18010,17
ts38718,6
ts38718,11
ts38718,17
ts38718,4
tm136465,3
tm136465,6
tm136465,4
ts42120,15
ts42120,6
ts42120,17
ts42120,4
tm195209,17
tm195209,4
tm195209,6
tm195209,7
ts36631,6
ts36631,17
ts36631,4
ts42062,8
ts42062,9
ts42062,14
ts42062,2
ts42062,1
ts41956,18
ts41956,1
ts41956,6
ts41956,17
ts52922,5
ts52922,10
ts36015,1
ts36015,6
ts21981,15
ts21981,3
ts21981,4
ts21981,6
ts21981,11
ts38710,1
ts38710,15
ts38710,19
ts38710,6
ts38710,9
ts38710,17
tm120609,6
tm120609,3
tm120609,12
ts35253,15
ts35253,6
ts35253,17
ts35253,1
ts35554,4
ts35554,11
ts35554,17
ts35554,3
ts35554,6
ts38090,6
ts38090,10
ts38090,14
ts38090,18
ts38090,5
ts38090,3
ts38090,7
tm233377,3
tm233377,6
ts42014,13
tm193769,6
ts35563,15
ts35563,6
ts35563,1
ts36129,3
tm233425,14
tm233425,2
tm233425,6
tm233425,8
ts42077,18
ts42077,6
ts42077,10
ts42077,14
ts42077,17
ts42077,7
ts42687,2
ts42687,8
ts42687,9
ts42687,15
ts42687,1
ts42687,7
ts38734,4
ts38734,6
ts38734,7
tm143984,17
tm143984,4
tm143984,6
tm143984,1
tm212927,3
tm212927,14
tm212927,1
ts53099,6
ts53099,4
ts53099,7
ts53664,18
ts53664,17
ts53664,1
ts53664,6
tm143085,15
tm143085,6
tm143085,17
tm143085,1
tm143085,4
tm209987,6
ts42022,4
ts42022,6
ts42022,1
ts42022,17
ts38415,1
ts38415,6
ts38415,10
tm137002,6
tm137002,1
tm137002,9
ts43209,5
ts43209,10
ts43209,7
tm239676,11
tm239676,17
ts42169,6
ts42169,2
ts42169,9
ts42169,15
ts42169,17
ts41289,6
ts41289,3
ts41289,7
tm138297,17
tm138297,11
tm138297,6
ts38511,6
ts38511,3
ts38511,14
tm245271,2
tm245271,15
tm245271,1
tm245271,6
tm245271,9
tm245271,17
tm245271,11
tm134791,17
tm134791,11
tm134791,6
ts21986,15
ts21986,3
ts21986,6
ts21986,9
ts41149,3
ts41149,6
ts41149,19
ts52829,4
ts52829,17
ts52829,6
ts52829,7
tm135106,17
tm135106,19
tm135106,6
tm135106,4
tm135106,1
ts35775,3
ts41975,18
ts41975,6
ts41975,1
tm196125,14
tm196125,3
tm196125,6
ts41490,1
ts41490,6
ts41490,4
ts41490,17
ts36177,15
ts36177,6
ts36177,11
ts36177,17
ts37464,18
ts37464,17
ts37464,6
tm196296,9
tm196296,6
tm196296,17
tm196296,2
tm196296,8
tm196296,7
ts37971,6
ts37971,3
ts21885,3
ts21885,6
tm233214,17
tm233214,11
tm233214,18
tm233214,6
tm233214,9
ts38783,18
ts38783,17
tm219233,6
tm219233,14
ts36983,3
ts36983,8
ts41963,6
ts41963,3
ts52838,15
ts52838,1
ts52838,6
ts52838,17
ts38204,4
ts38204,5
tm199700,6
tm199700,14
tm199700,7
tm200126,11
tm200126,9
tm200126,6
tm200126,17
tm200126,3
tm132273,9
tm132273,15
tm132273,3
tm132273,8
tm132273,2
ts36046,3
ts36046,8
ts36046,6
ts36545,6
ts36545,17
ts36545,4
tm139532,6
tm139532,9
tm139532,11
tm139532,17
ts36856,3
ts36856,2
ts36856,6
tm219248,6
tm219248,3
tm220594,5
ts35362,6
ts35362,17
ts35362,1
ts35362,3
ts35362,7
tm239743,6
tm239743,4
tm239743,17
tm239743,2
tm239743,1
tm138614,17
tm138614,4
tm205890,1
tm205890,6
tm205890,17
tm205890,4
tm139841,11
tm139841,17
tm233521,3
tm233521,6
ts35354,6
ts35354,17
ts35354,15
tm244788,5
tm244788,10
tm244788,4
tm208622,3
tm208622,1
tm208622,15
ts38758,1
ts38758,2
ts38758,6
ts38758,9
ts38758,17
ts38758,11
ts38758,15
tm204035,15
tm204035,1
tm204035,17
ts41913,15
ts41913,9
ts41913,17
ts41913,6
tm134516,6
tm134516,9
tm134516,1
ts42655,6
ts42655,1
ts42655,4
ts3844,6
ts3844,4
ts3844,17
ts3844,7
ts53287,6
ts53287,10
ts53287,18
ts53287,5
tm136321,15
tm136321,6
tm136321,8
tm233465,17
tm233465,9
tm233465,11
tm233465,6
ts42156,6
ts42156,14
tm136257,18
tm136257,6
ts41906,15
ts41906,3
ts41906,2
ts41906,9
ts38116,15
ts38116,18
ts38116,1
ts38116,6
ts38116,2
tm140843,15
tm140843,17
tm140843,1
tm140843,6
tm238722,6
tm238722,14
ts35256,5
ts53249,1
ts53249,15
ts53249,9
ts53249,2
ts53249,3
ts53249,6
ts53249,8
tm239683,5
tm239683,4
tm239683,10
tm239683,16
tm147082,12
tm147082,5
ts42043,6
ts42043,2
ts42043,3
ts42043,14
tm206512,15
tm206512,17
tm206512,11
tm206512,6
tm206512,7
tm200690,17
tm200690,15
tm200690,6
tm200690,9
tm200690,11
tm155102,17
tm155102,11
tm205812,17
tm205812,18
tm205812,6
tm205812,1
tm205812,10
tm205812,7
ts35577,15
ts35577,2
ts35577,1
tm235405,17
tm235405,1
tm235405,6
tm235405,18
tm245378,6
ts52830,3
ts52830,6
tm225308,5
tm230551,6
tm230551,1
tm230551,10
ts38731,18
ts38731,6
ts38731,10
ts38731,7
ts42127,3
tm138672,6
tm138672,14
tm138672,17
tm138672,4
ts41948,5
ts41948,12
ts38809,6
ts38809,12
tm253083,14
tm253083,6
tm316731,3
tm244403,15
tm244403,17
tm244403,1
ts79799,2
ts79799,1
ts79799,15
ts79799,8
ts79799,3
ts79799,6
ts79799,9
tm139194,1
tm139194,2
tm139194,3
tm139194,8
tm139194,15
tm139194,9
